,price,minimum_nights,longitude,latitude,price_per_minimum_night,neighbourhood,neighbourhood_group,room_type
20309,80,3,-73.98258,40.7246,26.666666666666668,East Village,Manhattan,Private room
20314,51,4,-74.16027,40.55616,12.75,Great Kills,Staten Island,Entire home/apt
20315,60,1,-73.75437,40.68203,60.0,Springfield Gardens,Queens,Private room
20316,120,14,-73.94623,40.80447,8.571428571428571,Harlem,Manhattan,Entire home/apt
20321,250,3,-73.9585,40.73242,83.33333333333333,Greenpoint,Brooklyn,Entire home/apt
20329,47,7,-73.93602,40.71297,6.714285714285714,Williamsburg,Brooklyn,Private room
20331,250,2,-73.88586,40.75418,125.0,Jackson Heights,Queens,Private room
20334,200,4,-73.98677,40.71343,50.0,Lower East Side,Manhattan,Entire home/apt
20336,85,2,-73.79573,40.58873,42.5,Arverne,Queens,Entire home/apt
20338,85,4,-73.9785,40.72947,21.25,East Village,Manhattan,Private room
20339,85,9,-73.93502,40.69332,9.444444444444445,Bedford-Stuyvesant,Brooklyn,Private room
20340,239,3,-73.86651,40.76652,79.66666666666667,East Elmhurst,Queens,Entire home/apt
20341,700,4,-73.99624,40.68631,175.0,Cobble Hill,Brooklyn,Entire home/apt
20342,60,7,-73.9435,40.72253,8.571428571428571,Greenpoint,Brooklyn,Private room
20343,87,3,-73.91822,40.77307,29.0,Ditmars Steinway,Queens,Private room
20344,50,8,-73.94595,40.72547,6.25,Greenpoint,Brooklyn,Private room
20346,80,1,-73.94028,40.66313,80.0,Prospect-Lefferts Gardens,Brooklyn,Private room
20348,69,1,-73.79117,40.58989,69.0,Arverne,Queens,Private room
20350,200,1,-73.79166,40.59153,200.0,Arverne,Queens,Entire home/apt
20351,220,28,-74.00711,40.73613,7.857142857142857,West Village,Manhattan,Entire home/apt
20359,38,21,-73.93852,40.71416,1.8095238095238095,Williamsburg,Brooklyn,Private room
20360,70,2,-73.95332,40.71311,35.0,Williamsburg,Brooklyn,Private room
20365,80,3,-73.9222,40.86269,26.666666666666668,Inwood,Manhattan,Private room
20367,53,12,-73.96174,40.65963,4.416666666666667,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt
20368,54,5,-73.9387,40.81943,10.8,Harlem,Manhattan,Private room
20371,135,2,-73.9445,40.67775,67.5,Crown Heights,Brooklyn,Entire home/apt
20372,525,2,-73.95354,40.68893,262.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20375,200,2,-73.95479,40.68817,100.0,Bedford-Stuyvesant,Brooklyn,Private room
20379,80,2,-73.96197,40.6886,40.0,Clinton Hill,Brooklyn,Private room
20380,150,1,-73.87547,40.73812,150.0,Elmhurst,Queens,Entire home/apt
20381,120,1,-73.87613,40.7369,120.0,Elmhurst,Queens,Entire home/apt
20383,123,30,-73.98534,40.68778,4.1,Boerum Hill,Brooklyn,Entire home/apt
20384,250,1,-73.99443,40.71833,250.0,Chinatown,Manhattan,Entire home/apt
20385,100,2,-73.94214,40.82098,50.0,Harlem,Manhattan,Private room
20387,250,3,-73.98802,40.7625,83.33333333333333,Hell's Kitchen,Manhattan,Entire home/apt
20388,98,30,-73.9929,40.76518,3.2666666666666666,Hell's Kitchen,Manhattan,Entire home/apt
20389,60,2,-73.88625,40.87372,30.0,Norwood,Bronx,Private room
20393,37,1,-73.93645,40.69379,37.0,Bedford-Stuyvesant,Brooklyn,Private room
20394,75,2,-73.95434,40.80255,37.5,Harlem,Manhattan,Private room
20395,39,2,-73.92225,40.70068,19.5,Bushwick,Brooklyn,Private room
20396,29,1,-73.93684,40.68865,29.0,Bedford-Stuyvesant,Brooklyn,Private room
20399,40,5,-73.91006,40.70338,8.0,Ridgewood,Queens,Private room
20400,45,5,-73.95332,40.82207,9.0,Harlem,Manhattan,Private room
20401,55,3,-73.91773,40.68763,18.333333333333332,Bushwick,Brooklyn,Entire home/apt
20403,48,1,-73.87007,40.76335,48.0,East Elmhurst,Queens,Private room
20404,49,1,-73.94721,40.64171,49.0,East Flatbush,Brooklyn,Private room
20405,135,5,-73.94135,40.72287,27.0,Greenpoint,Brooklyn,Entire home/apt
20406,200,5,-73.94248,40.79507,40.0,East Harlem,Manhattan,Entire home/apt
20408,300,2,-73.95101,40.67748,150.0,Crown Heights,Brooklyn,Entire home/apt
20411,80,2,-73.90583,40.67816,40.0,Cypress Hills,Brooklyn,Private room
20413,110,2,-73.94967,40.68393,55.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20418,115,5,-73.93073,40.68322,23.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20420,30,2,-73.93334,40.6995,15.0,Bushwick,Brooklyn,Private room
20422,55,2,-74.11494,40.63209,27.5,West Brighton,Staten Island,Private room
20423,79,2,-73.97459,40.72709,39.5,East Village,Manhattan,Private room
20425,85,3,-73.95836,40.66837,28.333333333333332,Crown Heights,Brooklyn,Entire home/apt
20427,55,2,-74.11396,40.63302,27.5,West Brighton,Staten Island,Private room
20428,66,3,-73.9378,40.82814,22.0,Harlem,Manhattan,Private room
20430,140,4,-73.95233,40.6749,35.0,Crown Heights,Brooklyn,Entire home/apt
20431,52,7,-73.93915,40.82104,7.428571428571429,Harlem,Manhattan,Private room
20433,130,2,-73.99381,40.76428,65.0,Hell's Kitchen,Manhattan,Entire home/apt
20437,60,3,-73.89812,40.69821,20.0,Ridgewood,Queens,Entire home/apt
20439,36,30,-73.94863,40.64538,1.2,East Flatbush,Brooklyn,Shared room
20441,150,3,-73.95976,40.71258,50.0,Williamsburg,Brooklyn,Private room
20443,250,3,-73.98521,40.72018,83.33333333333333,Lower East Side,Manhattan,Entire home/apt
20444,28,1,-73.90889,40.69533,28.0,Bushwick,Brooklyn,Shared room
20445,179,31,-73.94403,40.68493,5.774193548387097,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20448,350,3,-73.9624,40.71049,116.66666666666667,Williamsburg,Brooklyn,Entire home/apt
20457,140,5,-73.92439,40.70234,28.0,Bushwick,Brooklyn,Entire home/apt
20459,799,3,-73.97266,40.75198,266.3333333333333,Midtown,Manhattan,Private room
20461,250,3,-73.99037,40.72733,83.33333333333333,East Village,Manhattan,Entire home/apt
20467,75,1,-73.93501,40.8471,75.0,Washington Heights,Manhattan,Entire home/apt
20469,190,2,-73.99903,40.7115,95.0,Two Bridges,Manhattan,Entire home/apt
20470,70,1,-73.99525,40.76275,70.0,Hell's Kitchen,Manhattan,Private room
20471,85,2,-73.98303,40.72954,42.5,East Village,Manhattan,Private room
20474,97,30,-73.96186,40.69461,3.2333333333333334,Clinton Hill,Brooklyn,Private room
20475,80,30,-73.96005,40.6945,2.6666666666666665,Bedford-Stuyvesant,Brooklyn,Private room
20477,215,2,-73.99129,40.72543,107.5,East Village,Manhattan,Entire home/apt
20479,97,30,-73.96183,40.69307,3.2333333333333334,Clinton Hill,Brooklyn,Private room
20480,97,30,-73.96103,40.69459,3.2333333333333334,Bedford-Stuyvesant,Brooklyn,Private room
20483,350,4,-73.9398,40.79142,87.5,East Harlem,Manhattan,Entire home/apt
20489,84,3,-73.94334,40.70669,28.0,Williamsburg,Brooklyn,Private room
20493,76,3,-73.96188,40.69546,25.333333333333332,Clinton Hill,Brooklyn,Private room
20495,124,2,-73.96237,40.71002,62.0,Williamsburg,Brooklyn,Private room
20497,45,2,-73.95493,40.73731,22.5,Greenpoint,Brooklyn,Private room
20498,33,1,-73.87227,40.76432,33.0,East Elmhurst,Queens,Private room
20499,45,1,-73.8717,40.76509,45.0,East Elmhurst,Queens,Private room
20500,200,2,-73.94992,40.65868,100.0,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt
20502,95,4,-73.98556,40.71833,23.75,Lower East Side,Manhattan,Private room
20503,45,1,-73.87153,40.76582,45.0,East Elmhurst,Queens,Private room
20505,117,2,-73.90761,40.6315,58.5,Canarsie,Brooklyn,Entire home/apt
20506,220,6,-73.97114,40.69601,36.666666666666664,Fort Greene,Brooklyn,Entire home/apt
20507,100,3,-73.95004,40.70581,33.333333333333336,Williamsburg,Brooklyn,Entire home/apt
20510,31,7,-73.9289,40.70279,4.428571428571429,Bushwick,Brooklyn,Private room
20517,170,3,-73.95689,40.72879,56.666666666666664,Greenpoint,Brooklyn,Entire home/apt
20522,37,1,-73.95432,40.59813,37.0,Sheepshead Bay,Brooklyn,Shared room
20523,92,7,-73.95484,40.64438,13.142857142857142,Flatbush,Brooklyn,Entire home/apt
20525,71,1,-73.96662,40.639,71.0,Flatbush,Brooklyn,Entire home/apt
20527,110,3,-74.00396,40.74753,36.666666666666664,Chelsea,Manhattan,Entire home/apt
20528,47,26,-73.90694,40.86605,1.8076923076923077,Kingsbridge,Bronx,Entire home/apt
20529,45,2,-73.86764,40.66192,22.5,East New York,Brooklyn,Private room
20533,55,3,-73.93319,40.79639,18.333333333333332,East Harlem,Manhattan,Private room
20534,58,3,-73.8934,40.87093,19.333333333333332,Fordham,Bronx,Private room
20535,200,10,-73.98423,40.73794,20.0,Gramercy,Manhattan,Entire home/apt
20536,50,2,-73.91121,40.68376,25.0,Bushwick,Brooklyn,Private room
20540,129,7,-73.99438,40.71489,18.428571428571427,Chinatown,Manhattan,Entire home/apt
20542,177,1,-73.98448,40.7178,177.0,Lower East Side,Manhattan,Entire home/apt
20544,49,2,-73.92334,40.67306,24.5,Crown Heights,Brooklyn,Private room
20545,325,2,-73.93124,40.68314,162.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20546,30,15,-73.7726,40.75377,2.0,Bayside,Queens,Private room
20548,100,6,-73.92784,40.68588,16.666666666666668,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20549,280,4,-73.96973,40.76786,70.0,Upper East Side,Manhattan,Entire home/apt
20551,2590,1,-74.00085,40.73726,2590.0,West Village,Manhattan,Entire home/apt
20554,147,4,-73.94807,40.82255,36.75,Harlem,Manhattan,Private room
20559,55,3,-73.89396,40.86909,18.333333333333332,Fordham,Bronx,Private room
20560,65,1,-73.94419,40.78983,65.0,East Harlem,Manhattan,Private room
20561,59,2,-73.91927,40.87247,29.5,Inwood,Manhattan,Private room
20573,68,30,-73.94577,40.80883,2.2666666666666666,Harlem,Manhattan,Private room
20574,105,2,-73.94823,40.79677,52.5,East Harlem,Manhattan,Private room
20579,75,2,-73.94283,40.68974,37.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20580,125,1,-73.95041,40.71381,125.0,Williamsburg,Brooklyn,Entire home/apt
20581,100,3,-73.95309,40.67769,33.333333333333336,Crown Heights,Brooklyn,Entire home/apt
20583,149,10,-73.99003,40.73741,14.9,Gramercy,Manhattan,Entire home/apt
20586,120,1,-73.93959,40.71451,120.0,Williamsburg,Brooklyn,Private room
20591,400,2,-73.99323,40.72501,200.0,NoHo,Manhattan,Entire home/apt
20592,130,2,-73.94708,40.68712,65.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20593,80,4,-73.9411,40.66713,20.0,Crown Heights,Brooklyn,Private room
20594,45,14,-73.89067,40.81841,3.2142857142857144,Hunts Point,Bronx,Private room
20598,200,4,-73.97752,40.72638,50.0,East Village,Manhattan,Private room
20600,60,2,-73.93956,40.8228,30.0,Harlem,Manhattan,Private room
20601,132,4,-73.9859,40.72477,33.0,East Village,Manhattan,Entire home/apt
20603,60,3,-73.8974,40.69821,20.0,Ridgewood,Queens,Entire home/apt
20606,240,3,-73.9969,40.72747,80.0,Greenwich Village,Manhattan,Entire home/apt
20608,120,4,-73.96232,40.71372,30.0,Williamsburg,Brooklyn,Entire home/apt
20615,200,30,-74.01544,40.70742,6.666666666666667,Financial District,Manhattan,Entire home/apt
20616,150,30,-73.97007,40.75006,5.0,Midtown,Manhattan,Entire home/apt
20620,79,3,-73.94376,40.78676,26.333333333333332,East Harlem,Manhattan,Private room
20621,139,2,-74.02614,40.63835,69.5,Bay Ridge,Brooklyn,Entire home/apt
20622,105,1,-73.93595,40.79583,105.0,East Harlem,Manhattan,Entire home/apt
20625,60,2,-73.9279,40.82388,30.0,Concourse,Bronx,Private room
20627,50,2,-73.92778,40.82415,25.0,Concourse,Bronx,Private room
20628,190,1,-74.00721,40.73415,190.0,West Village,Manhattan,Entire home/apt
20629,230,5,-74.00025,40.72934,46.0,Greenwich Village,Manhattan,Entire home/apt
20642,85,1,-73.99652,40.74786,85.0,Chelsea,Manhattan,Private room
20643,85,1,-73.99545,40.74929,85.0,Chelsea,Manhattan,Private room
20645,295,2,-73.99629,40.71698,147.5,Chinatown,Manhattan,Entire home/apt
20650,89,1,-73.94536,40.79227,89.0,East Harlem,Manhattan,Private room
20658,280,1,-73.95294,40.71058,280.0,Williamsburg,Brooklyn,Entire home/apt
20665,50,15,-73.73366,40.65322,3.3333333333333335,Rosedale,Queens,Private room
20671,95,1,-73.99904,40.74182,95.0,Chelsea,Manhattan,Private room
20674,279,30,-73.99178,40.74613,9.3,Chelsea,Manhattan,Entire home/apt
20679,50,3,-73.89454,40.82441,16.666666666666668,Longwood,Bronx,Private room
20680,190,4,-73.95518,40.66024,47.5,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt
20682,399,3,-73.92258,40.68699,133.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20684,110,3,-73.9412,40.80997,36.666666666666664,Harlem,Manhattan,Entire home/apt
20686,105,2,-73.9623,40.77547,52.5,Upper East Side,Manhattan,Private room
20687,89,1,-73.94074,40.80476,89.0,East Harlem,Manhattan,Shared room
20689,63,3,-73.93781,40.6998,21.0,Bushwick,Brooklyn,Private room
20691,95,4,-73.89042,40.70505,23.75,Glendale,Queens,Entire home/apt
20692,58,1,-73.95394,40.69055,58.0,Bedford-Stuyvesant,Brooklyn,Private room
20695,150,3,-73.991,40.75966,50.0,Hell's Kitchen,Manhattan,Private room
20699,70,3,-73.92867,40.69969,23.333333333333332,Bushwick,Brooklyn,Entire home/apt
20700,53,1,-73.93744,40.8439,53.0,Washington Heights,Manhattan,Private room
20702,205,3,-73.99023,40.72077,68.33333333333333,Lower East Side,Manhattan,Entire home/apt
20704,142,4,-73.99669,40.71538,35.5,Chinatown,Manhattan,Entire home/apt
20705,52,2,-73.93333,40.67525,26.0,Crown Heights,Brooklyn,Private room
20706,117,2,-73.94957,40.70542,58.5,Williamsburg,Brooklyn,Private room
20708,75,3,-73.91053,40.70777,25.0,Ridgewood,Queens,Entire home/apt
20710,30,30,-73.94886,40.63899,1.0,East Flatbush,Brooklyn,Shared room
20712,200,3,-73.92833,40.68205,66.66666666666667,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20714,89,1,-73.81598,40.6727,89.0,South Ozone Park,Queens,Entire home/apt
20716,75,1,-73.97965,40.68089,75.0,Park Slope,Brooklyn,Private room
20717,90,3,-73.92563,40.65737,30.0,East Flatbush,Brooklyn,Private room
20720,93,2,-73.94862,40.71304,46.5,Williamsburg,Brooklyn,Private room
20721,100,3,-73.9106,40.77677,33.333333333333336,Ditmars Steinway,Queens,Entire home/apt
20722,350,1,-73.99562,40.67933,350.0,Carroll Gardens,Brooklyn,Entire home/apt
20727,86,1,-73.97582,40.79096,86.0,Upper West Side,Manhattan,Private room
20728,180,3,-73.98661,40.7151,60.0,Lower East Side,Manhattan,Entire home/apt
20729,135,6,-73.89946,40.89279,22.5,Fieldston,Bronx,Entire home/apt
20731,179,30,-73.94174,40.72282,5.966666666666667,Greenpoint,Brooklyn,Entire home/apt
20733,115,2,-73.92324,40.7396,57.5,Sunnyside,Queens,Private room
20735,137,3,-73.94775,40.67756,45.666666666666664,Crown Heights,Brooklyn,Entire home/apt
20739,165,2,-73.93427,40.68505,82.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20741,275,1,-73.99971,40.7286,275.0,Greenwich Village,Manhattan,Entire home/apt
20745,41,1,-73.95634,40.66973,41.0,Crown Heights,Brooklyn,Private room
20747,85,1,-73.99639,40.74837,85.0,Chelsea,Manhattan,Private room
20749,150,2,-73.92356,40.68606,75.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20751,143,2,-73.9215,40.68004,71.5,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20754,75,1,-73.9478,40.79528,75.0,East Harlem,Manhattan,Private room
20762,120,2,-73.95398,40.68559,60.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20763,100,2,-73.95194,40.82003,50.0,Harlem,Manhattan,Entire home/apt
20764,55,1,-73.79285,40.5921,55.0,Arverne,Queens,Private room
20768,100,1,-73.94933,40.7083,100.0,Williamsburg,Brooklyn,Entire home/apt
20769,375,5,-73.94581,40.67763,75.0,Crown Heights,Brooklyn,Entire home/apt
20771,165,3,-73.97598,40.66643,55.0,Park Slope,Brooklyn,Entire home/apt
20772,150,4,-74.02974,40.61444,37.5,Fort Hamilton,Brooklyn,Entire home/apt
20775,72,25,-73.99242,40.71523,2.88,Chinatown,Manhattan,Private room
20784,128,4,-73.94128,40.72463,32.0,Greenpoint,Brooklyn,Entire home/apt
20787,300,2,-73.97683,40.78864,150.0,Upper West Side,Manhattan,Entire home/apt
20793,54,5,-73.9601,40.6965,10.8,Bedford-Stuyvesant,Brooklyn,Private room
20794,50,4,-73.93163,40.75502,12.5,Long Island City,Queens,Private room
20796,40,1,-73.87337,40.76383,40.0,East Elmhurst,Queens,Private room
20799,115,5,-73.92971,40.80743,23.0,Port Morris,Bronx,Entire home/apt
20801,218,30,-73.96114,40.71002,7.266666666666667,Williamsburg,Brooklyn,Entire home/apt
20803,120,3,-73.943,40.8116,40.0,Harlem,Manhattan,Entire home/apt
20805,100,3,-73.93776,40.69158,33.333333333333336,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20806,69,1,-73.93288,40.70275,69.0,Bushwick,Brooklyn,Private room
20809,120,1,-73.92255,40.8698,120.0,Inwood,Manhattan,Entire home/apt
20810,140,3,-73.97187,40.64272,46.666666666666664,Kensington,Brooklyn,Entire home/apt
20811,75,4,-73.99257,40.6714,18.75,Gowanus,Brooklyn,Private room
20814,110,1,-73.86959,40.72507,110.0,Rego Park,Queens,Shared room
20815,599,3,-73.97175,40.75327,199.66666666666666,Midtown,Manhattan,Private room
20817,375,2,-74.01045,40.72355,187.5,Tribeca,Manhattan,Entire home/apt
20818,90,2,-74.00259,40.64212,45.0,Sunset Park,Brooklyn,Entire home/apt
20819,999,3,-73.97272,40.75373,333.0,Midtown,Manhattan,Private room
20822,260,3,-73.97486,40.66763,86.66666666666667,Park Slope,Brooklyn,Entire home/apt
20825,79,1,-73.98891,40.76106,79.0,Hell's Kitchen,Manhattan,Private room
20831,60,15,-73.93298,40.85365,4.0,Washington Heights,Manhattan,Private room
20832,100,4,-73.94246,40.71281,25.0,Williamsburg,Brooklyn,Entire home/apt
20834,110,3,-73.95334,40.68988,36.666666666666664,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20838,99,30,-73.94115,40.8006,3.3,East Harlem,Manhattan,Entire home/apt
20840,85,1,-73.99615,40.74788,85.0,Chelsea,Manhattan,Private room
20841,100,3,-73.93676,40.7495,33.333333333333336,Long Island City,Queens,Private room
20842,69,2,-73.92685,40.86768,34.5,Inwood,Manhattan,Private room
20843,46,4,-73.83203,40.83248,11.5,Schuylerville,Bronx,Private room
20848,115,2,-74.01133,40.67706,57.5,Red Hook,Brooklyn,Entire home/apt
20849,349,3,-73.98574,40.72068,116.33333333333333,Lower East Side,Manhattan,Entire home/apt
20850,259,2,-74.00932,40.71845,129.5,Tribeca,Manhattan,Entire home/apt
20853,160,3,-73.99574,40.71682,53.333333333333336,Chinatown,Manhattan,Entire home/apt
20856,160,5,-73.96583,40.76513,32.0,Upper East Side,Manhattan,Entire home/apt
20862,100,4,-73.75771,40.59495,25.0,Far Rockaway,Queens,Entire home/apt
20864,99,30,-73.98202,40.74506,3.3,Midtown,Manhattan,Entire home/apt
20870,115,1,-73.99586,40.74324,115.0,Chelsea,Manhattan,Private room
20871,50,14,-73.93445,40.79372,3.5714285714285716,East Harlem,Manhattan,Private room
20872,135,1,-73.98006,40.70095,135.0,Navy Yard,Brooklyn,Private room
20874,80,2,-73.9415,40.80999,40.0,Harlem,Manhattan,Private room
20877,87,1,-73.95523,40.80227,87.0,Harlem,Manhattan,Private room
20879,171,3,-73.95311,40.67673,57.0,Crown Heights,Brooklyn,Entire home/apt
20881,100,30,-73.95431,40.77251,3.3333333333333335,Upper East Side,Manhattan,Entire home/apt
20882,60,2,-73.95378,40.62066,30.0,Midwood,Brooklyn,Private room
20883,85,2,-73.93748,40.71348,42.5,Williamsburg,Brooklyn,Private room
20885,249,5,-73.98537,40.67129,49.8,Park Slope,Brooklyn,Entire home/apt
20890,196,3,-74.00013,40.74067,65.33333333333333,Chelsea,Manhattan,Entire home/apt
20894,122,7,-73.95271,40.70725,17.428571428571427,Williamsburg,Brooklyn,Entire home/apt
20896,55,3,-73.90786,40.77549,18.333333333333332,Ditmars Steinway,Queens,Private room
20897,90,2,-73.98785,40.72198,45.0,Lower East Side,Manhattan,Private room
20898,75,1,-73.9412,40.80931,75.0,Harlem,Manhattan,Private room
20902,50,2,-73.87439,40.71991,25.0,Middle Village,Queens,Private room
20907,150,4,-73.92557,40.8262,37.5,Concourse,Bronx,Entire home/apt
20909,90,1,-73.95065,40.64638,90.0,East Flatbush,Brooklyn,Private room
20910,80,1,-73.94948,40.64863,80.0,East Flatbush,Brooklyn,Private room
20911,25,2,-73.95163,40.82261,12.5,Harlem,Manhattan,Private room
20913,220,8,-73.95712,40.76794,27.5,Upper East Side,Manhattan,Entire home/apt
20914,81,1,-73.91747,40.75888,81.0,Astoria,Queens,Private room
20920,73,2,-73.99318,40.66156,36.5,Sunset Park,Brooklyn,Entire home/apt
20925,125,2,-73.9737,40.69269,62.5,Fort Greene,Brooklyn,Entire home/apt
20927,75,1,-73.94037,40.64342,75.0,East Flatbush,Brooklyn,Entire home/apt
20930,80,1,-73.90874,40.68863,80.0,Bushwick,Brooklyn,Private room
20932,225,1,-73.82572,40.6887,225.0,Richmond Hill,Queens,Entire home/apt
20935,80,3,-73.92871,40.77267,26.666666666666668,Astoria,Queens,Private room
20936,55,4,-73.9536,40.71368,13.75,Williamsburg,Brooklyn,Private room
20937,36,1,-73.95439,40.6485,36.0,Flatbush,Brooklyn,Private room
20938,55,2,-73.77109,40.69472,27.5,St. Albans,Queens,Private room
20939,55,2,-73.94829,40.81516,27.5,Harlem,Manhattan,Shared room
20941,149,1,-73.92706,40.68488,149.0,Bedford-Stuyvesant,Brooklyn,Entire home/apt
20944,350,30,-73.99977,40.6858,11.666666666666666,Cobble Hill,Brooklyn,Entire home/apt
20945,35,3,-73.9857,40.61336,11.666666666666666,Bensonhurst,Brooklyn,Private room
20946,50,1,-73.93957,40.81847,50.0,Harlem,Manhattan,Private room
20947,50,1,-73.96419,40.69482,50.0,Clinton Hill,Brooklyn,Shared room
